7.60E+03	2.50E+01	-1.37E-02	5.07E-03
7.65E+03	2.97E+01	-2.07E-03	4.69E-03
7.70E+03	2.03E+01	6.95E-03	5.45E-03
7.75E+03	2.34E+01	6.20E-03	5.07E-03
7.79E+03	2.03E+01	5.07E-03	5.26E-03
7.83E+03	1.72E+01	1.15E-02	6.38E-03
7.86E+03	1.56E+01	5.45E-03	6.57E-03
7.88E+03	1.40E+01	-3.57E-03	6.57E-03
7.93E+03	2.34E+01	-1.31E-03	4.88E-03
7.98E+03	2.03E+01	-1.07E-02	5.26E-03
8.02E+03	2.03E+01	-4.32E-03	5.82E-03
8.06E+03	2.03E+01	-4.69E-03	5.45E-03
8.10E+03	2.03E+01	-3.57E-03	5.45E-03
8.14E+03	2.34E+01	1.22E-02	4.69E-03
8.19E+03	2.50E+01	9.20E-03	4.69E-03
8.25E+03	2.97E+01	1.69E-03	4.13E-03
8.29E+03	1.56E+01	-1.03E-02	6.95E-03
